product_sku,action,quantity,created_at,reason
ME-SA-0301,OUT,3,2024-05-19 08:17:14,Sale - Order BILL-06776
CH-BE-0657,OUT,3,2024-05-19 08:17:14,Sale - Order BILL-06776
MO-LO-0563,IN,52,2024-05-19 08:46:09,Purchase Order PO-00479
SM-FI-0547,OUT,3,2024-05-19 11:19:08,Sale - Order BILL-08949
SM-MO-0245,OUT,1,2024-05-19 11:19:08,Sale - Order BILL-08949
CH-BO-0524,OUT,1,2024-05-19 13:11:40,Sale - Order BILL-08491
SM-GA-0779,OUT,1,2024-05-19 13:11:40,Sale - Order BILL-08491
HE-AU-0696,OUT,2,2024-05-19 13:11:40,Sale - Order BILL-08491
LA-HP-0589,OUT,3,2024-05-19 13:13:22,Sale - Order BILL-06977
SP-BO-0495,OUT,2,2024-05-19 13:13:22,Sale - Order BILL-06977
SP-UL-0761,OUT,2,2024-05-19 14:51:42,Sale - Order BILL-01115
EA-AP-0531,OUT,3,2024-05-19 14:51:42,Sale - Order BILL-01115
ME-KI-0595,OUT,3,2024-05-19 14:51:42,Sale - Order BILL-01115
LA-LE-0784,OUT,1,2024-05-19 17:06:11,Sale - Order BILL-08781
SM-GO-0195,OUT,1,2024-05-19 17:06:11,Sale - Order BILL-08781
SM-BO-0222,OUT,3,2024-05-19 17:06:11,Sale - Order BILL-08781
WE-HP-0446,OUT,1,2024-05-19 17:06:11,Sale - Order BILL-08781
SM-XI-0377,OUT,2,2024-05-19 21:03:20,Sale - Order BILL-00169
LA-RA-0068,OUT,1,2024-05-19 21:03:20,Sale - Order BILL-00169
RO-TP-0800,IN,130,2024-05-19 22:00:26,Purchase Order PO-00480
KE-ST-0766,OUT,3,2024-05-19 23:26:27,Sale - Order BILL-04692
MO-LO-0196,OUT,2,2024-05-20 01:39:25,Sale - Order BILL-00216
MO-DE-0001,OUT,3,2024-05-20 01:39:25,Sale - Order BILL-00216
MO-HP-0161,OUT,2,2024-05-20 01:39:25,Sale - Order BILL-00216
ME-SO-0458,OUT,1,2024-05-20 01:39:25,Sale - Order BILL-00216
MO-RA-0030,OUT,2,2024-05-20 01:39:25,Sale - Order BILL-00216
SM-RE-0233,IN,124,2024-05-20 03:07:01,Purchase Order PO-00084
PR-XE-0181,OUT,1,2024-05-20 13:08:40,Sale - Order BILL-06571
HE-BE-0772,OUT,2,2024-05-20 13:08:40,Sale - Order BILL-06571
TV-SO-0778,OUT,3,2024-05-20 15:25:42,Sale - Order BILL-06021
TA-AP-0005,OUT,1,2024-05-20 15:25:42,Sale - Order BILL-06021
HE-JB-0003,OUT,1,2024-05-20 15:49:20,Sale - Order BILL-08544
PR-BR-0173,OUT,3,2024-05-20 15:49:20,Sale - Order BILL-08544
SM-AP-0282,OUT,3,2024-05-20 16:49:17,Sale - Order BILL-00503
CH-RE-0751,OUT,1,2024-05-20 16:49:17,Sale - Order BILL-00503
KE-LO-0364,OUT,3,2024-05-20 16:49:17,Sale - Order BILL-00503
LA-AS-0034,OUT,2,2024-05-20 16:49:17,Sale - Order BILL-00503
PR-HP-0043,OUT,3,2024-05-20 17:52:36,Sale - Order BILL-09110
HE-JB-0517,OUT,2,2024-05-20 17:52:36,Sale - Order BILL-09110
SM-VI-0281,OUT,2,2024-05-20 17:52:36,Sale - Order BILL-09110
LA-DE-0089,OUT,3,2024-05-20 18:26:03,Sale - Order BILL-05273
ME-SO-0410,OUT,3,2024-05-20 18:26:03,Sale - Order BILL-05273
LA-LE-0097,OUT,3,2024-05-20 20:46:41,Sale - Order BILL-03842
MO-MI-0436,OUT,2,2024-05-20 20:46:41,Sale - Order BILL-03842
KE-RA-0212,OUT,2,2024-05-21 02:11:48,Sale - Order BILL-01348
KE-HP-0789,OUT,2,2024-05-21 02:23:06,Sale - Order BILL-04434
TV-XI-0603,OUT,2,2024-05-21 02:23:06,Sale - Order BILL-04434
MO-HP-0213,OUT,3,2024-05-21 02:29:20,Sale - Order BILL-06809
SP-UL-0336,OUT,3,2024-05-21 07:32:26,Sale - Order BILL-05041
PR-EP-0653,OUT,1,2024-05-21 07:32:26,Sale - Order BILL-05041
SM-AP-0094,OUT,3,2024-05-21 07:32:26,Sale - Order BILL-05041
RO-AS-0306,OUT,1,2024-05-21 07:32:26,Sale - Order BILL-05041
HE-BO-0454,OUT,3,2024-05-21 13:11:16,Sale - Order BILL-02316
CA-NI-0634,OUT,3,2024-05-21 13:11:16,Sale - Order BILL-02316
TA-LE-0643,OUT,1,2024-05-21 16:14:50,Sale - Order BILL-04885
LA-DE-0299,OUT,1,2024-05-21 16:14:50,Sale - Order BILL-04885
MO-AS-0347,OUT,3,2024-05-21 16:14:50,Sale - Order BILL-04885
CH-AN-0229,OUT,2,2024-05-21 16:14:50,Sale - Order BILL-04885
GA-SO-0736,IN,19,2024-05-21 18:42:22,Purchase Order PO-00159
GA-MI-0492,OUT,2,2024-05-21 20:30:21,Sale - Order BILL-04648
PR-CA-0669,OUT,2,2024-05-21 20:30:21,Sale - Order BILL-04648
MO-BE-0284,OUT,3,2024-05-21 23:24:09,Sale - Order BILL-04124
CH-AN-0261,OUT,2,2024-05-22 00:35:37,Sale - Order BILL-05307
SP-HA-0579,OUT,3,2024-05-22 00:35:37,Sale - Order BILL-05307
MO-MI-0680,OUT,3,2024-05-22 03:10:49,Sale - Order BILL-08861
PR-EP-0431,OUT,2,2024-05-22 03:10:49,Sale - Order BILL-08861
SM-OP-0330,OUT,1,2024-05-22 04:03:57,Sale - Order BILL-04018
TA-AM-0645,IN,77,2024-05-22 04:22:30,Purchase Order PO-00675
RO-TP-0671,OUT,1,2024-05-22 12:25:28,Sale - Order BILL-05891
LA-AC-0430,OUT,3,2024-05-22 12:25:28,Sale - Order BILL-05891
MO-DE-0618,OUT,3,2024-05-22 15:23:27,Sale - Order BILL-02198
CA-SO-0380,OUT,3,2024-05-22 16:17:25,Sale - Order BILL-05715
CH-RE-0751,OUT,3,2024-05-22 16:17:25,Sale - Order BILL-05715
CA-NI-0634,OUT,3,2024-05-22 16:17:25,Sale - Order BILL-05715
LA-HP-0589,OUT,3,2024-05-22 20:55:00,Sale - Order BILL-01311
HE-SK-0331,OUT,2,2024-05-22 20:55:00,Sale - Order BILL-01311
WE-HP-0775,OUT,2,2024-05-22 21:11:50,Sale - Order BILL-03363
CA-UG-0397,OUT,1,2024-05-22 21:11:50,Sale - Order BILL-03363
ME-KI-0408,OUT,3,2024-05-22 22:39:52,Sale - Order BILL-05464
MO-CO-0500,OUT,3,2024-05-22 22:39:52,Sale - Order BILL-05464
HE-AU-0696,OUT,1,2024-05-22 22:39:52,Sale - Order BILL-05464
RO-AS-0306,OUT,1,2024-05-22 22:39:52,Sale - Order BILL-05464
CA-BO-0127,OUT,1,2024-05-22 23:16:27,Sale - Order BILL-00676
TV-TC-0268,OUT,1,2024-05-23 14:54:44,Sale - Order BILL-01716
TA-AM-0441,OUT,1,2024-05-23 14:54:44,Sale - Order BILL-01716
SP-HA-0620,OUT,3,2024-05-23 15:24:51,Sale - Order BILL-03260
WE-MI-0077,OUT,2,2024-05-23 15:24:51,Sale - Order BILL-03260
ME-SO-0710,OUT,1,2024-05-23 15:52:09,Sale - Order BILL-08504
WE-MI-0132,OUT,3,2024-05-23 15:52:09,Sale - Order BILL-08504
TV-SO-0334,OUT,2,2024-05-23 15:52:09,Sale - Order BILL-08504
CA-UG-0237,OUT,2,2024-05-23 16:03:56,Sale - Order BILL-01654
SM-XI-0377,OUT,1,2024-05-23 19:23:29,Sale - Order BILL-04046
MO-HP-0376,OUT,2,2024-05-23 20:02:27,Sale - Order BILL-00903
HE-SE-0358,OUT,1,2024-05-24 07:33:29,Sale - Order BILL-08744
GA-NI-0204,OUT,1,2024-05-24 07:33:29,Sale - Order BILL-08744
TA-AM-0755,OUT,1,2024-05-24 08:47:21,Sale - Order BILL-07554
HE-BO-0485,OUT,3,2024-05-24 08:47:21,Sale - Order BILL-07554
PO-AN-0257,OUT,2,2024-05-24 08:47:21,Sale - Order BILL-07554
HE-JB-0795,OUT,2,2024-05-24 09:06:15,Sale - Order BILL-00128
SM-AM-0112,OUT,1,2024-05-24 13:02:28,Sale - Order BILL-09729
HE-AU-0076,OUT,2,2024-05-24 13:02:28,Sale - Order BILL-09729
PO-AN-0384,OUT,1,2024-05-24 13:02:28,Sale - Order BILL-09729
CA-PA-0307,OUT,1,2024-05-24 13:02:28,Sale - Order BILL-09729
CA-FU-0369,OUT,1,2024-05-24 13:02:28,Sale - Order BILL-09729
MO-DE-0497,OUT,1,2024-05-24 13:36:00,Sale - Order BILL-09189
HE-PH-0061,OUT,2,2024-05-24 13:36:00,Sale - Order BILL-09189
CA-AM-0798,OUT,2,2024-05-24 13:36:00,Sale - Order BILL-09189
TA-AP-0005,OUT,1,2024-05-24 15:30:24,Sale - Order BILL-07498
KE-RA-0575,OUT,2,2024-05-24 15:30:24,Sale - Order BILL-07498
LA-AS-0072,OUT,3,2024-05-24 15:30:24,Sale - Order BILL-07498
CA-FU-0793,OUT,1,2024-05-25 00:45:40,Sale - Order BILL-07003
ME-TR-0746,OUT,2,2024-05-25 00:45:40,Sale - Order BILL-07003
TA-RE-0319,OUT,1,2024-05-25 00:45:40,Sale - Order BILL-07003
WE-CR-0470,OUT,3,2024-05-25 00:45:40,Sale - Order BILL-07003
TA-XI-0622,OUT,3,2024-05-25 05:23:08,Sale - Order BILL-08634
SM-MO-0314,OUT,3,2024-05-25 11:11:51,Sale - Order BILL-07644
KE-RA-0365,OUT,2,2024-05-25 11:11:51,Sale - Order BILL-07644
TV-TC-0335,OUT,2,2024-05-25 11:11:51,Sale - Order BILL-07644
WE-MI-0393,IN,116,2024-05-25 11:38:07,Purchase Order PO-00059
WE-CR-0472,OUT,1,2024-05-25 11:56:57,Sale - Order BILL-08534
SM-SA-0007,OUT,3,2024-05-25 11:56:57,Sale - Order BILL-08534
CH-AN-0771,OUT,2,2024-05-25 11:56:57,Sale - Order BILL-08534
GA-NI-0309,OUT,3,2024-05-25 11:56:57,Sale - Order BILL-08534
SM-AP-0729,OUT,3,2024-05-25 11:56:57,Sale - Order BILL-08534
PR-EP-0106,OUT,2,2024-05-25 12:19:31,Sale - Order BILL-08666
SP-UL-0548,OUT,2,2024-05-25 12:19:31,Sale - Order BILL-08666
RO-LI-0528,OUT,3,2024-05-25 12:19:31,Sale - Order BILL-08666
TA-AM-0487,OUT,3,2024-05-25 14:02:00,Sale - Order BILL-08977
TV-LG-0366,OUT,2,2024-05-25 14:02:00,Sale - Order BILL-08977
CA-SO-0414,OUT,1,2024-05-25 14:07:44,Sale - Order BILL-00747
TA-XI-0395,OUT,3,2024-05-25 14:07:44,Sale - Order BILL-00747
PO-SA-0683,OUT,1,2024-05-25 14:07:44,Sale - Order BILL-00747
PR-EP-0038,OUT,1,2024-05-25 14:07:44,Sale - Order BILL-00747
HE-SO-0586,OUT,1,2024-05-25 18:40:01,Sale - Order BILL-02745
TV-XI-0603,OUT,2,2024-05-25 18:40:01,Sale - Order BILL-02745
KE-DE-0133,OUT,1,2024-05-25 19:38:32,Sale - Order BILL-08955
MO-SA-0604,OUT,3,2024-05-25 19:38:32,Sale - Order BILL-08955
CA-AM-0047,OUT,3,2024-05-25 20:41:15,Sale - Order BILL-04708
MO-BE-0085,OUT,2,2024-05-25 20:41:15,Sale - Order BILL-04708
MO-ST-0099,OUT,2,2024-05-25 20:41:15,Sale - Order BILL-04708
TA-XI-0622,OUT,1,2024-05-25 20:41:15,Sale - Order BILL-04708
LA-HP-0589,OUT,2,2024-05-25 21:41:20,Sale - Order BILL-05314
MO-VI-0693,OUT,3,2024-05-25 21:41:20,Sale - Order BILL-05314
TA-XI-0732,OUT,2,2024-05-25 22:06:21,Sale - Order BILL-07922
TA-AP-0005,OUT,2,2024-05-25 22:06:21,Sale - Order BILL-07922
GA-NI-0320,IN,162,2024-05-26 00:11:34,Purchase Order PO-00895
KE-RA-0614,OUT,1,2024-05-26 00:29:51,Sale - Order BILL-04291
LA-MI-0126,OUT,2,2024-05-26 00:29:51,Sale - Order BILL-04291
CH-AN-0210,OUT,1,2024-05-26 05:27:49,Sale - Order BILL-06232
CA-NI-0634,OUT,2,2024-05-26 05:27:49,Sale - Order BILL-06232
KE-RA-0365,OUT,3,2024-05-26 07:24:13,Sale - Order BILL-04208
TA-RE-0319,OUT,3,2024-05-26 07:34:01,Sale - Order BILL-00034
RO-CI-0157,OUT,3,2024-05-26 07:34:01,Sale - Order BILL-00034
HE-JB-0304,OUT,1,2024-05-26 07:34:01,Sale - Order BILL-00034
SP-SO-0404,OUT,1,2024-05-26 09:05:29,Sale - Order BILL-03600
PO-AM-0435,OUT,1,2024-05-26 10:31:02,Sale - Order BILL-02917
CA-BE-0367,OUT,1,2024-05-26 10:31:02,Sale - Order BILL-02917
MO-AC-0249,OUT,1,2024-05-26 12:01:53,Sale - Order BILL-06541
PR-HP-0391,OUT,1,2024-05-26 12:01:53,Sale - Order BILL-06541
SM-AM-0124,OUT,1,2024-05-26 12:01:53,Sale - Order BILL-06541
EA-NO-0691,IN,81,2024-05-26 15:30:21,Purchase Order PO-00590
MO-SA-0201,OUT,3,2024-05-26 15:59:32,Sale - Order BILL-02636
MO-LG-0717,OUT,3,2024-05-26 15:59:32,Sale - Order BILL-02636
RO-LI-0605,OUT,2,2024-05-26 15:59:32,Sale - Order BILL-02636
TA-RE-0344,OUT,3,2024-05-26 16:19:26,Sale - Order BILL-09807
SP-HA-0134,OUT,1,2024-05-26 16:19:26,Sale - Order BILL-09807
PO-AN-0658,OUT,2,2024-05-26 16:30:36,Sale - Order BILL-08989
TV-SA-0406,OUT,3,2024-05-26 16:30:36,Sale - Order BILL-08989
GA-NI-0204,OUT,2,2024-05-26 16:50:47,Sale - Order BILL-03196
TV-ON-0449,OUT,1,2024-05-26 16:50:47,Sale - Order BILL-03196
SM-GO-0403,OUT,1,2024-05-26 22:44:06,Sale - Order BILL-08361
TV-PA-0752,OUT,1,2024-05-26 22:44:06,Sale - Order BILL-08361
CA-AM-0707,OUT,2,2024-05-26 22:44:06,Sale - Order BILL-08361
HE-BE-0546,OUT,3,2024-05-27 01:54:20,Sale - Order BILL-02795
CH-BO-0764,OUT,2,2024-05-27 01:54:20,Sale - Order BILL-02795
PR-XE-0350,OUT,2,2024-05-27 01:54:20,Sale - Order BILL-02795
EA-AN-0387,OUT,3,2024-05-27 04:39:33,Sale - Order BILL-02865
CA-BO-0127,OUT,2,2024-05-27 04:39:33,Sale - Order BILL-02865
TV-PA-0752,OUT,2,2024-05-27 04:39:33,Sale - Order BILL-02865
SM-AM-0667,OUT,3,2024-05-27 04:39:33,Sale - Order BILL-02865
HE-BO-0485,OUT,2,2024-05-27 08:24:33,Sale - Order BILL-06916
SP-SO-0554,OUT,3,2024-05-27 08:24:33,Sale - Order BILL-06916
HE-AU-0742,OUT,2,2024-05-27 09:45:59,Sale - Order BILL-00577
MO-RA-0447,OUT,2,2024-05-27 14:22:49,Sale - Order BILL-06273
HE-SO-0186,OUT,1,2024-05-27 16:45:50,Sale - Order BILL-05369
PO-SA-0555,OUT,1,2024-05-27 16:45:50,Sale - Order BILL-05369
MO-HP-0044,OUT,1,2024-05-27 16:45:50,Sale - Order BILL-05369
CA-UG-0585,OUT,3,2024-05-27 16:45:50,Sale - Order BILL-05369
LA-MS-0131,OUT,1,2024-05-27 16:45:50,Sale - Order BILL-05369
SP-BO-0675,OUT,2,2024-05-27 20:07:55,Sale - Order BILL-01090
KE-DU-0312,OUT,2,2024-05-27 20:07:55,Sale - Order BILL-01090
MO-AS-0045,OUT,1,2024-05-27 20:07:55,Sale - Order BILL-01090
CA-NI-0322,OUT,3,2024-05-27 23:49:17,Sale - Order BILL-02727
TV-SO-0598,OUT,2,2024-05-27 23:49:17,Sale - Order BILL-02727
SP-HA-0620,OUT,2,2024-05-27 23:49:17,Sale - Order BILL-02727
RO-CI-0157,IN,123,2024-05-28 02:42:10,Purchase Order PO-00633
TA-XI-0622,OUT,1,2024-05-28 09:07:05,Sale - Order BILL-01408
MO-LO-0290,OUT,3,2024-05-28 09:53:16,Sale - Order BILL-06316
RO-AS-0694,OUT,1,2024-05-28 09:53:16,Sale - Order BILL-06316
SM-OP-0733,OUT,1,2024-05-28 11:31:39,Sale - Order BILL-08214
GA-SO-0033,OUT,1,2024-05-28 11:31:39,Sale - Order BILL-08214
PR-CA-0714,OUT,1,2024-05-28 12:59:26,Sale - Order BILL-07154
RO-NE-0692,OUT,2,2024-05-28 12:59:26,Sale - Order BILL-07154
EA-SO-0326,OUT,3,2024-05-28 15:36:07,Sale - Order BILL-05952
MO-HP-0227,OUT,1,2024-05-28 15:36:07,Sale - Order BILL-05952
WE-RA-0363,OUT,1,2024-05-28 17:34:06,Sale - Order BILL-00414
HE-BE-0415,OUT,3,2024-05-28 17:34:06,Sale - Order BILL-00414
MO-CO-0208,OUT,2,2024-05-28 19:02:46,Sale - Order BILL-04685
GA-SO-0110,OUT,3,2024-05-28 19:02:46,Sale - Order BILL-04685
SP-BO-0675,IN,45,2024-05-28 19:45:35,Purchase Order PO-00270
CH-SA-0149,OUT,2,2024-05-29 00:27:33,Sale - Order BILL-05808
CH-SA-0114,OUT,3,2024-05-29 00:27:33,Sale - Order BILL-05808
MO-SA-0075,OUT,1,2024-05-29 04:46:15,Sale - Order BILL-07334
RO-D--0266,OUT,1,2024-05-29 04:46:15,Sale - Order BILL-07334
PR-EP-0687,OUT,1,2024-05-29 06:47:04,Sale - Order BILL-09449
GA-MI-0492,OUT,3,2024-05-29 06:47:04,Sale - Order BILL-09449
SM-OP-0444,OUT,3,2024-05-29 07:25:38,Sale - Order BILL-02901
HE-SE-0188,OUT,1,2024-05-29 07:25:38,Sale - Order BILL-02901
HE-BO-0485,OUT,1,2024-05-29 07:25:38,Sale - Order BILL-02901
LA-DE-0580,OUT,2,2024-05-29 07:25:38,Sale - Order BILL-02901
SP-JB-0697,OUT,1,2024-05-29 10:43:58,Sale - Order BILL-07960
RO-CI-0263,OUT,1,2024-05-29 12:01:23,Sale - Order BILL-06547
RO-CI-0244,OUT,2,2024-05-29 12:01:23,Sale - Order BILL-06547
HE-BE-0772,OUT,3,2024-05-29 12:01:23,Sale - Order BILL-06547
CH-AN-0771,OUT,1,2024-05-29 12:23:39,Sale - Order BILL-03564
TV-LG-0636,OUT,1,2024-05-29 12:23:39,Sale - Order BILL-03564
CH-BO-0532,OUT,3,2024-05-29 12:23:39,Sale - Order BILL-03564
EA-SO-0326,OUT,3,2024-05-29 12:23:39,Sale - Order BILL-03564
PR-CA-0372,OUT,3,2024-05-29 12:23:39,Sale - Order BILL-03564
KE-RA-0575,OUT,2,2024-05-29 13:42:53,Sale - Order BILL-00339
CA-BO-0127,OUT,1,2024-05-29 15:26:46,Sale - Order BILL-05195
WE-CR-0698,OUT,2,2024-05-29 15:26:46,Sale - Order BILL-05195
PR-HP-0484,OUT,2,2024-05-29 22:50:19,Sale - Order BILL-07048
PR-CA-0372,OUT,2,2024-05-29 22:54:09,Sale - Order BILL-04367
GA-SO-0055,OUT,2,2024-05-30 00:00:42,Sale - Order BILL-04634
WE-RA-0039,OUT,3,2024-05-30 00:00:42,Sale - Order BILL-04634
SM-BO-0025,OUT,3,2024-05-30 00:49:00,Sale - Order BILL-05507
HE-SK-0046,OUT,2,2024-05-30 00:49:00,Sale - Order BILL-05507
CA-AN-0686,OUT,2,2024-05-30 01:50:08,Sale - Order BILL-05186
MO-DE-0271,OUT,2,2024-05-30 01:50:08,Sale - Order BILL-05186
ME-SO-0041,OUT,2,2024-05-30 01:54:36,Sale - Order BILL-02363
PO-SY-0288,OUT,2,2024-05-30 01:54:36,Sale - Order BILL-02363
MO-SA-0604,OUT,3,2024-05-30 02:12:52,Sale - Order BILL-04596
TA-RE-0711,OUT,3,2024-05-30 02:12:52,Sale - Order BILL-04596
CA-BO-0413,OUT,1,2024-05-30 02:12:52,Sale - Order BILL-04596
LA-HP-0734,OUT,3,2024-05-30 03:27:45,Sale - Order BILL-04622
GA-MI-0425,OUT,3,2024-05-30 03:27:45,Sale - Order BILL-04622
ME-TR-0746,OUT,3,2024-05-30 04:27:08,Sale - Order BILL-09019
SM-GA-0779,OUT,1,2024-05-30 06:41:53,Sale - Order BILL-09989
CH-BO-0185,OUT,2,2024-05-30 06:41:53,Sale - Order BILL-09989
LA-HP-0734,OUT,1,2024-05-30 17:23:48,Sale - Order BILL-08087
CA-AN-0686,OUT,1,2024-05-30 17:33:22,Sale - Order BILL-06837
PO-ON-0220,OUT,3,2024-05-30 17:33:22,Sale - Order BILL-06837
KE-DU-0121,OUT,3,2024-05-30 18:51:40,Sale - Order BILL-08890
CA-SO-0529,OUT,2,2024-05-30 18:51:40,Sale - Order BILL-08890
CH-RE-0145,OUT,2,2024-05-30 18:51:40,Sale - Order BILL-08890
KE-DE-0383,OUT,3,2024-05-30 18:51:40,Sale - Order BILL-08890
TV-LG-0366,OUT,1,2024-05-30 20:26:32,Sale - Order BILL-04275
PO-ON-0535,IN,30,2024-05-30 21:01:28,Purchase Order PO-00503
PO-AN-0257,OUT,1,2024-05-31 00:12:18,Sale - Order BILL-03321
PR-BR-0173,OUT,2,2024-05-31 00:12:18,Sale - Order BILL-03321
LA-RA-0713,OUT,2,2024-05-31 02:58:43,Sale - Order BILL-07209
LA-DE-0665,OUT,3,2024-05-31 02:58:43,Sale - Order BILL-07209
EA-JA-0593,OUT,1,2024-05-31 02:58:43,Sale - Order BILL-07209
MO-DE-0001,OUT,3,2024-05-31 05:42:59,Sale - Order BILL-06534
PO-AM-0514,OUT,3,2024-05-31 05:42:59,Sale - Order BILL-06534
TA-XI-0184,OUT,3,2024-05-31 05:42:59,Sale - Order BILL-06534
RO-CI-0745,OUT,3,2024-05-31 05:42:59,Sale - Order BILL-06534
SP-JB-0278,OUT,1,2024-05-31 06:00:30,Sale - Order BILL-01467
PR-HP-0391,OUT,3,2024-05-31 06:00:30,Sale - Order BILL-01467
LA-AP-0740,OUT,1,2024-05-31 06:00:30,Sale - Order BILL-01467
LA-HP-0432,OUT,1,2024-05-31 07:56:16,Sale - Order BILL-05671
EA-SO-0558,OUT,2,2024-05-31 07:56:16,Sale - Order BILL-05671
LA-DE-0211,OUT,3,2024-05-31 07:56:16,Sale - Order BILL-05671
GA-SO-0055,OUT,3,2024-05-31 08:59:01,Sale - Order BILL-00807
WE-HP-0111,OUT,1,2024-05-31 08:59:01,Sale - Order BILL-00807
MO-CO-0790,OUT,1,2024-05-31 09:48:38,Sale - Order BILL-01391
KE-ST-0215,OUT,3,2024-05-31 09:48:38,Sale - Order BILL-01391
ME-TR-0688,OUT,1,2024-05-31 13:10:31,Sale - Order BILL-08158
ME-KI-0203,OUT,3,2024-05-31 13:10:31,Sale - Order BILL-08158
TV-SA-0572,OUT,1,2024-05-31 14:00:05,Sale - Order BILL-09337
ME-SA-0058,OUT,1,2024-05-31 14:00:05,Sale - Order BILL-09337
RO-D--0266,OUT,1,2024-05-31 14:45:12,Sale - Order BILL-00156
PR-EP-0106,OUT,3,2024-05-31 14:45:12,Sale - Order BILL-00156
SP-JB-0650,OUT,2,2024-05-31 14:45:45,Sale - Order BILL-02960
RO-CI-0726,OUT,3,2024-05-31 15:11:50,Sale - Order BILL-07271
ME-SO-0041,OUT,3,2024-05-31 15:11:50,Sale - Order BILL-07271
ME-SO-0074,OUT,1,2024-05-31 15:11:50,Sale - Order BILL-07271
RO-LI-0528,OUT,3,2024-05-31 15:11:50,Sale - Order BILL-07271
CA-AN-0686,OUT,3,2024-05-31 17:02:22,Sale - Order BILL-07661
MO-MI-0701,OUT,2,2024-05-31 17:02:22,Sale - Order BILL-07661
CA-NI-0371,OUT,2,2024-05-31 17:04:29,Sale - Order BILL-09277
HE-SE-0358,OUT,3,2024-05-31 17:04:29,Sale - Order BILL-09277
PO-AM-0459,OUT,2,2024-05-31 17:04:29,Sale - Order BILL-09277
RO-CI-0157,OUT,2,2024-05-31 18:38:01,Sale - Order BILL-08828
TV-XI-0603,OUT,2,2024-05-31 18:38:01,Sale - Order BILL-08828
PR-EP-0687,OUT,2,2024-05-31 19:37:56,Sale - Order BILL-09855
WE-HP-0205,OUT,3,2024-05-31 19:37:56,Sale - Order BILL-09855
LA-HP-0199,OUT,2,2024-05-31 19:37:56,Sale - Order BILL-09855
LA-LE-0784,OUT,1,2024-05-31 19:37:56,Sale - Order BILL-09855
CH-SA-0345,OUT,3,2024-05-31 19:59:19,Sale - Order BILL-03119
KE-ST-0159,OUT,1,2024-05-31 19:59:19,Sale - Order BILL-03119
WE-LO-0066,OUT,1,2024-05-31 20:52:08,Sale - Order BILL-08431
MO-ST-0673,OUT,2,2024-05-31 20:52:08,Sale - Order BILL-08431
MO-BE-0456,OUT,3,2024-05-31 22:50:43,Sale - Order BILL-04360
LA-DE-0264,OUT,3,2024-05-31 22:50:43,Sale - Order BILL-04360
SM-AP-0254,OUT,2,2024-05-31 22:54:28,Sale - Order BILL-03179
EA-ON-0551,OUT,2,2024-05-31 22:54:28,Sale - Order BILL-03179
SM-RE-0283,OUT,1,2024-05-31 22:54:28,Sale - Order BILL-03179
PR-CA-0310,OUT,2,2024-05-31 22:54:28,Sale - Order BILL-03179
MO-HP-0161,OUT,2,2024-05-31 22:54:28,Sale - Order BILL-03179
GA-MI-0553,OUT,3,2024-06-01 04:33:12,Sale - Order BILL-03649
ME-SO-0410,OUT,2,2024-06-01 16:50:12,Sale - Order BILL-08298
CA-SO-0380,OUT,3,2024-06-01 16:50:12,Sale - Order BILL-08298
TA-SA-0292,OUT,2,2024-06-01 16:50:12,Sale - Order BILL-08298
SP-JB-0568,OUT,2,2024-06-01 16:50:12,Sale - Order BILL-08298
SP-JB-0670,OUT,3,2024-06-01 16:50:12,Sale - Order BILL-08298
PO-AM-0277,OUT,2,2024-06-01 19:35:22,Sale - Order BILL-04724
CA-SO-0018,OUT,1,2024-06-01 20:46:36,Sale - Order BILL-02428
KE-RA-0365,OUT,3,2024-06-01 20:46:36,Sale - Order BILL-02428
MO-RA-0071,OUT,1,2024-06-02 00:00:05,Sale - Order BILL-06149
SM-BO-0222,OUT,1,2024-06-02 00:00:05,Sale - Order BILL-06149
GA-MI-0381,OUT,3,2024-06-02 00:00:05,Sale - Order BILL-06149
RO-NE-0692,OUT,3,2024-06-02 04:37:06,Sale - Order BILL-06882
SM-GO-0608,OUT,3,2024-06-02 04:37:06,Sale - Order BILL-06882
RO-LI-0528,OUT,3,2024-06-02 04:37:06,Sale - Order BILL-06882
KE-HP-0520,OUT,3,2024-06-02 05:50:01,Sale - Order BILL-00874
MO-BE-0100,OUT,1,2024-06-02 05:50:01,Sale - Order BILL-00874
SM-RE-0233,OUT,2,2024-06-02 05:50:01,Sale - Order BILL-00874
HE-SK-0331,OUT,3,2024-06-02 05:50:01,Sale - Order BILL-00874
EA-JA-0228,OUT,3,2024-06-02 08:32:00,Sale - Order BILL-00831
CA-BO-0400,OUT,1,2024-06-02 08:32:00,Sale - Order BILL-00831
GA-SO-0473,OUT,3,2024-06-02 08:50:43,Sale - Order BILL-05145
SM-GA-0002,OUT,1,2024-06-02 08:50:43,Sale - Order BILL-05145
CH-AN-0771,OUT,1,2024-06-02 08:50:43,Sale - Order BILL-05145
MO-CO-0500,OUT,2,2024-06-02 09:24:21,Sale - Order BILL-01560
RO-CI-0267,OUT,3,2024-06-02 09:24:21,Sale - Order BILL-01560
GA-MI-0794,OUT,1,2024-06-02 09:24:21,Sale - Order BILL-01560
WE-HP-0146,OUT,3,2024-06-02 09:24:21,Sale - Order BILL-01560
CH-BE-0657,OUT,2,2024-06-02 09:50:00,Sale - Order BILL-07018
CA-AM-0798,OUT,1,2024-06-02 10:37:25,Sale - Order BILL-02424
