id,product_sku,supplier,description,quantity,status,created_at
1111,SP-MA-0083,AudioMax Distributors,Low stock alert - need restock for Marshall Speaker Model 337,40,Approved,2025-12-14 08:20:57
1112,PR-HP-0484,PowerTech Distributors,Urgent: HP Printer Model 743 running out,167,Pending,2024-07-28 15:34:33
1113,SP-SO-0554,AudioMax Distributors,Urgent: Sony Speaker Model 352 running out,21,Approved,2026-02-23 02:02:13
1114,HE-SO-0294,ConnectPro Supplies,Customer pre-orders for Sony Headphones Model 845,171,Pending,2024-06-05 16:44:06
1115,MO-LO-0611,SoundPro Solutions,Urgent: Logitech Mouse Model 906 running out,69,Approved,2026-01-02 01:55:25
1116,LA-DE-0516,Elite Tech Supplies,Customer pre-orders for Dell Laptop Model 871,62,Approved,2025-12-17 14:22:05
1117,GA-SO-0562,ElectroMart Solutions,Urgent: Sony Gaming Console Model 717 running out,49,Approved,2025-09-30 13:35:29
1118,CA-OL-0176,ElectroMart Solutions,Customer pre-orders for Olympus Camera Model 886,82,Rejected,2024-03-30 06:10:16
1119,PO-SA-0194,ElectroMart Solutions,Bulk order request for Samsung Power Bank Model 748,103,Approved,2026-01-29 07:29:55
1120,SM-BO-0177,Visionary Electronics,Customer pre-orders for Boat Smartwatch Model 984,50,Approved,2025-06-25 17:11:50
1121,MO-DE-0559,SoundPro Solutions,Low stock alert - need restock for Dell Monitor Model 902,124,Rejected,2026-01-06 09:24:57
1122,TA-SA-0550,PowerTech Distributors,Customer pre-orders for Samsung Tablet Model 708,30,Approved,2024-06-08 00:51:12
1123,WE-RA-0214,ElectroMart Solutions,Customer pre-orders for Razer Webcam Model 820,40,Approved,2026-01-26 08:26:54
1124,MO-AS-0347,GameZone Distributors,Urgent: Asus Monitor Model 424 running out,136,Rejected,2024-09-08 19:23:22
1125,TA-AM-0170,TechWorld Pvt Ltd,Seasonal demand increase for Amazon Tablet Model 913,19,Approved,2025-04-05 10:14:15
1126,WE-CR-0698,SmartGear Traders,Customer pre-orders for Creative Webcam Model 498,87,Pending,2025-06-28 14:52:20
1127,WE-MI-0393,Visionary Electronics,Urgent: Microsoft Webcam Model 846 running out,35,Rejected,2024-04-09 13:47:17
1128,SP-SO-0404,SoundPro Solutions,Low stock alert - need restock for Sony Speaker Model 553,58,Pending,2025-09-19 11:59:26
1129,SM-SA-0631,Elite Tech Supplies,Customer pre-orders for Samsung Smartwatch Model 638,123,Pending,2024-11-05 02:41:10
1130,PR-BR-0427,MobileMart Pvt Ltd,Urgent: Brother Printer Model 698 running out,24,Approved,2024-11-06 02:41:42
1131,CA-PA-0712,SoundPro Solutions,Low stock alert - need restock for Panasonic Camera Model 842,196,Approved,2025-03-15 20:28:10
1132,MO-SA-0604,PowerTech Distributors,Customer pre-orders for Samsung Monitor Model 521,195,Approved,2024-09-22 16:20:33
1133,SP-SO-0554,AudioMax Distributors,Seasonal demand increase for Sony Speaker Model 352,56,Pending,2026-02-05 14:22:06
1134,EA-ON-0373,Peripheral Pros,Customer pre-orders for OnePlus Earbuds Model 534,169,Pending,2024-05-25 02:31:19
1135,KE-KE-0504,PrintWorks Pvt Ltd,Bulk order request for Keychron Keyboard Model 777,81,Approved,2024-01-14 04:47:28
1136,HE-SO-0625,DigiHub Electronics,Customer pre-orders for Sony Headphones Model 426,188,Approved,2024-12-30 07:40:36
1137,MO-MI-0374,VisionTech Supplies,Bulk order request for Microsoft Mouse Model 417,22,Pending,2025-05-10 19:51:30
1138,CA-UG-0735,MobileMart Pvt Ltd,Seasonal demand increase for Ugreen Cable Model 653,145,Approved,2025-06-28 14:37:06
1139,KE-CO-0009,Visionary Electronics,Low stock alert - need restock for Corsair Keyboard Model 632,80,Pending,2025-03-30 21:01:20
1140,ME-SO-0074,PowerTech Distributors,Seasonal demand increase for Sony Memory Card Model 921,37,Pending,2025-08-27 03:46:25
1141,EA-SO-0648,GameZone Distributors,Low stock alert - need restock for Sony Earbuds Model 449,33,Approved,2024-07-23 03:32:48
1142,MO-DE-0497,CameraKing Distributors,Urgent: Dell Mouse Model 392 running out,129,Approved,2025-08-09 04:12:20
1143,SM-RE-0293,SoundPro Solutions,Seasonal demand increase for Realme Smartphone Model 275,36,Approved,2024-01-18 19:34:51
1144,MO-CO-0790,TechWorld Pvt Ltd,Bulk order request for Corsair Mouse Model 933,159,Approved,2024-09-13 07:17:29
1145,WE-RA-0039,Visionary Electronics,Customer pre-orders for Razer Webcam Model 748,40,Pending,2026-02-24 00:04:33
1146,EA-NO-0198,MobileMart Pvt Ltd,Bulk order request for Noise Earbuds Model 499,43,Pending,2024-12-07 20:29:05
1147,CA-BE-0113,SmartGear Traders,Urgent: Belkin Cable Model 382 running out,186,Pending,2026-02-14 01:42:04
1148,LA-RA-0231,MobileMart Pvt Ltd,Customer pre-orders for Razer Laptop Model 918,136,Approved,2025-03-20 12:17:36
1149,EA-BO-0225,ReadMore Supplies,Customer pre-orders for Boat Earbuds Model 782,51,Approved,2025-03-28 21:36:50
1150,MO-MI-0606,Visionary Electronics,Customer pre-orders for Microsoft Mouse Model 262,113,Pending,2024-09-05 11:39:35
1151,EA-SO-0326,PrintWorks Pvt Ltd,Customer pre-orders for Sony Earbuds Model 614,101,Approved,2025-04-11 15:41:00
1152,TA-RE-0102,MobileMart Pvt Ltd,Customer pre-orders for Realme Tablet Model 595,48,Pending,2025-09-01 07:59:08
1153,GA-NI-0644,Visionary Electronics,Urgent: Nintendo Gaming Console Model 468 running out,44,Pending,2025-09-13 00:34:19
1154,HE-BE-0167,TechWorld Pvt Ltd,Seasonal demand increase for Beats Headphones Model 872,104,Pending,2025-11-17 08:44:16
1155,PO-AM-0459,GameZone Distributors,Customer pre-orders for Ambrane Power Bank Model 269,136,Rejected,2024-11-09 10:19:01
1156,RO-NE-0238,PowerTech Distributors,Customer pre-orders for Netgear Router Model 983,93,Approved,2025-06-05 20:22:06
1157,KE-HP-0481,SmartLife Traders,Customer pre-orders for HP Keyboard Model 678,54,Approved,2025-02-18 16:26:00
1158,MO-CO-0500,ConnectPro Supplies,Customer pre-orders for Corsair Mouse Model 268,196,Pending,2025-05-29 17:51:08
1159,ME-SO-0040,DigiHub Electronics,Low stock alert - need restock for Sony Memory Card Model 423,91,Approved,2024-03-24 11:33:27
1160,RO-NE-0440,TechNova Pvt Ltd,Customer pre-orders for Netgear Router Model 787,55,Approved,2025-04-23 06:50:26
1161,SM-NO-0689,TechWorld Pvt Ltd,Urgent: Nokia Smartphone Model 385 running out,53,Pending,2025-09-26 23:06:39
1162,KE-HP-0178,Peripheral Pros,Customer pre-orders for HP Keyboard Model 893,63,Pending,2025-07-31 12:19:07
1163,HE-PH-0577,AudioMax Distributors,Customer pre-orders for Philips Headphones Model 519,83,Approved,2026-01-15 20:51:48
1164,CH-SA-0420,VisionTech Supplies,Seasonal demand increase for Samsung Charger Model 383,105,Approved,2024-11-14 05:55:36
1165,HE-SK-0678,SmartGear Traders,Seasonal demand increase for Skullcandy Headphones Model 799,56,Approved,2025-05-27 11:39:18
1166,KE-RA-0022,VisionTech Supplies,Urgent: Razer Keyboard Model 822 running out,16,Approved,2024-05-19 20:16:45
1167,TA-SA-0424,GameZone Distributors,Low stock alert - need restock for Samsung Tablet Model 620,159,Approved,2024-02-16 21:13:46
1168,LA-DE-0089,Peripheral Pros,Bulk order request for Dell Laptop Model 135,79,Approved,2024-07-09 19:27:21
1169,LA-MI-0616,SmartLife Traders,Low stock alert - need restock for Microsoft Laptop Model 559,138,Pending,2024-05-29 07:31:36
1170,CH-SA-0420,VisionTech Supplies,Low stock alert - need restock for Samsung Charger Model 383,193,Approved,2024-11-30 16:51:37
1171,TV-SA-0654,Visionary Electronics,Seasonal demand increase for Samsung TV Model 610,31,Pending,2025-08-09 18:56:11
1172,PO-SY-0288,ConnectPro Supplies,Customer pre-orders for Syska Power Bank Model 996,162,Approved,2024-06-30 06:59:17
1173,SM-BO-0222,GameZone Distributors,Bulk order request for Boat Smartwatch Model 269,118,Pending,2024-05-04 00:04:20
1174,PR-CA-0669,TechWorld Pvt Ltd,Urgent: Canon Printer Model 936 running out,137,Approved,2025-05-19 20:39:59
1175,SM-MO-0245,AudioMax Distributors,Customer pre-orders for Motorola Smartphone Model 532,30,Approved,2025-12-26 14:03:18
1176,PR-BR-0427,MobileMart Pvt Ltd,Urgent: Brother Printer Model 698 running out,40,Pending,2025-11-26 18:19:21
1177,LA-DE-0004,MobileMart Pvt Ltd,Urgent: Dell Laptop Model 259 running out,98,Approved,2025-07-27 10:45:18
1178,SM-SA-0315,ConnectPro Supplies,Seasonal demand increase for Samsung Smartphone Model 994,71,Rejected,2025-07-05 10:06:56
1179,TA-MI-0165,SmartLife Traders,Seasonal demand increase for Microsoft Tablet Model 296,57,Pending,2024-03-21 02:52:57
1180,HE-AU-0219,Elite Tech Supplies,Seasonal demand increase for Audio-Technica Headphones Model 776,71,Approved,2024-07-08 00:21:39
1181,MO-CO-0079,SmartGear Traders,Seasonal demand increase for Corsair Mouse Model 824,191,Approved,2025-12-06 01:41:49
1182,SP-HA-0574,ConnectPro Supplies,Seasonal demand increase for Harman Kardon Speaker Model 867,97,Pending,2025-12-14 13:16:27
1183,SP-UL-0761,TechNova Pvt Ltd,Bulk order request for Ultimate Ears Speaker Model 239,174,Approved,2024-11-21 22:13:14
1184,CA-UG-0682,PowerTech Distributors,Low stock alert - need restock for Ugreen Cable Model 548,198,Approved,2024-11-12 22:54:10
1185,LA-MS-0015,AudioMax Distributors,Urgent: MSI Laptop Model 602 running out,15,Pending,2024-01-07 09:50:20
1186,GA-MI-0421,ReadMore Supplies,Urgent: Microsoft Gaming Console Model 493 running out,158,Approved,2024-10-19 17:00:55
1187,ME-SA-0301,CameraKing Distributors,Bulk order request for Samsung Memory Card Model 837,169,Approved,2025-08-24 14:24:51
1188,CA-BO-0139,GadgetHub India,Bulk order request for Boat Cable Model 259,48,Approved,2025-07-10 03:26:50
1189,CA-SO-0362,VisionTech Supplies,Low stock alert - need restock for Sony Camera Model 187,99,Pending,2024-04-30 07:11:32
1190,LA-MS-0131,SoundPro Solutions,Customer pre-orders for MSI Laptop Model 890,175,Approved,2025-09-30 08:50:13
1191,ME-KI-0582,ConnectPro Supplies,Bulk order request for Kingston Memory Card Model 152,99,Approved,2025-05-23 23:00:19
1192,SM-BO-0239,SmartLife Traders,Low stock alert - need restock for Boat Smartwatch Model 212,53,Approved,2024-03-12 22:23:14
1193,GA-MI-0031,ReadMore Supplies,Seasonal demand increase for Microsoft Gaming Console Model 411,195,Pending,2024-08-19 05:52:57
1194,GA-SO-0055,Elite Tech Supplies,Customer pre-orders for Sony Gaming Console Model 352,58,Approved,2024-03-01 14:45:46
1195,RO-CI-0157,GadgetHub India,Urgent: Cisco Router Model 861 running out,91,Pending,2024-04-15 23:40:47
1196,KE-DU-0544,ElectroMart Solutions,Seasonal demand increase for Ducky Keyboard Model 326,41,Rejected,2025-10-14 16:55:14
1197,EA-AN-0508,CameraKing Distributors,Seasonal demand increase for Anker Earbuds Model 619,57,Pending,2024-02-19 16:44:20
1198,EA-NO-0305,SmartLife Traders,Customer pre-orders for Noise Earbuds Model 969,79,Pending,2025-12-04 21:26:11
1199,PR-CA-0669,TechWorld Pvt Ltd,Low stock alert - need restock for Canon Printer Model 936,176,Pending,2025-01-09 05:15:17
1200,LA-RA-0095,SoundPro Solutions,Seasonal demand increase for Razer Laptop Model 189,34,Rejected,2025-11-24 23:51:23
